year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
2014,55000,0,0,0,0,14.0,2179.0,138.1,7.0
2005,90000,1,0,0,1,13.8,1299.0,70.0,5.0
2017,77524,0,1,0,0,22.7,1498.0,89.84,5.0
2016,80000,0,0,0,1,25.8,1498.0,98.6,5.0
2018,30000,1,0,0,0,20.51,998.0,67.04,5.0
2017,26442,1,0,0,0,20.3,998.0,68.05,5.0
2019,14000,0,0,0,0,16.5,1493.0,70.0,7.0
2012,120000,0,0,0,1,22.9,1248.0,74.0,5.0
2015,120000,1,0,0,1,15.37,1196.0,73.0,5.0
2015,100000,0,0,0,0,25.2,1248.0,74.0,5.0
2016,63000,0,1,0,0,24.3,1248.0,88.5,5.0
2016,15000,1,0,0,0,25.17,799.0,53.3,5.0
2012,90000,0,0,0,0,23.57,1396.0,70.0,5.0
2017,50000,0,0,0,0,25.32,1198.0,77.0,6.0
2019,2789,1,1,0,0,18.16,1196.0,86.8,5.0
2019,5000,1,0,0,0,18.78,999.0,75.0,5.0
2011,120000,0,0,0,1,23.0,1396.0,90.0,5.0
2017,120000,1,0,0,0,15.37,1196.0,73.0,5.0
2010,70000,1,0,0,1,20.92,998.0,67.1,5.0
2018,14000,1,1,0,0,15.8,1591.0,121.3,5.0
2017,40000,0,0,0,0,25.0,1396.0,69.0,5.0
2006,40000,1,0,0,2,16.1,796.0,37.0,4.0
2016,60000,0,0,0,0,15.96,2523.0,63.0,9.0
2008,60000,1,0,0,2,15.0,1086.0,66.6,5.0
2013,240000,0,0,0,0,23.4,1248.0,74.0,5.0
2020,70000,1,0,0,0,23.26,1197.0,88.5,5.0
2010,68000,1,0,0,3,18.6,1199.0,79.4,5.0
2005,130000,1,0,0,0,13.0,1343.0,90.0,5.0
2007,120000,0,0,0,2,13.6,2523.0,63.0,9.0
2010,88000,0,0,0,0,18.8,1248.0,90.0,5.0
2016,50000,0,0,0,0,22.77,1498.0,98.59,5.0
2012,77000,0,1,0,1,15.1,2179.0,140.0,7.0
2017,35000,1,0,0,0,18.9,1197.0,82.0,5.0
2014,90000,0,0,0,0,20.77,1248.0,88.8,7.0
2014,54891,0,1,0,0,23.59,1364.0,67.04,5.0
2016,110000,0,0,0,1,13.68,2393.0,147.8,7.0
2011,140500,0,0,0,2,17.88,1396.0,52.8,5.0
2015,80000,0,0,0,0,15.3,2956.0,83.83,7.0
2014,35000,1,0,0,0,20.51,998.0,67.04,5.0
2012,48000,1,0,0,0,20.92,998.0,67.1,5.0
2011,70000,0,0,0,0,22.9,1248.0,74.0,5.0
2019,40000,0,0,0,0,25.6,1498.0,97.9,5.0
2009,60000,1,0,1,1,15.0,1396.0,100.0,5.0
2015,60000,1,0,0,0,23.9,624.0,37.48,4.0
2006,110000,0,0,0,1,20.8,1527.0,58.0,5.0
2014,110000,0,0,0,1,13.49,2179.0,138.03,5.0
2019,15000,0,0,0,0,22.1,1396.0,88.7,5.0
2011,90000,0,0,0,2,16.2,1493.0,110.0,5.0
2009,60000,1,0,0,2,18.5,1197.0,80.0,5.0
2012,120000,0,0,0,0,23.2,1248.0,73.94,5.0
2019,18000,1,0,0,0,18.6,1197.0,81.86,5.0
2017,45000,0,0,0,0,17.6,2179.0,153.86,7.0
2009,40000,1,0,0,0,19.7,796.0,46.3,5.0
2017,41000,1,1,1,0,18.0,1497.0,117.6,5.0
2013,185000,0,0,0,0,23.4,1248.0,74.0,5.0
2012,56365,0,1,0,0,25.44,936.0,56.3,5.0
2012,50000,1,0,0,1,19.4,1198.0,86.8,5.0
2018,50000,1,0,0,0,23.84,1199.0,84.0,5.0
2016,80000,3,0,0,0,21.94,1196.0,61.7,5.0
2016,52000,0,1,0,0,27.39,1248.0,74.0,5.0
2012,50000,0,0,0,2,19.09,1396.0,69.0,5.0
2013,44500,0,0,0,1,20.46,1461.0,83.8,5.0
2017,70000,0,0,0,1,23.65,1248.0,88.5,5.0
2011,220000,1,0,0,3,17.0,1197.0,80.0,5.0
2011,110000,0,0,0,0,12.8,2494.0,102.0,8.0
2012,128000,1,0,0,2,18.6,1199.0,79.4,5.0
2016,15000,1,0,0,0,23.95,998.0,67.05,5.0
2016,41000,1,0,0,0,25.17,799.0,53.3,5.0
2018,49000,0,0,1,0,12.9,2755.0,174.5,7.0
2013,38000,0,0,0,0,22.07,1199.0,73.9,5.0
2013,90000,1,0,0,1,18.9,998.0,67.1,5.0
2006,90000,1,0,0,2,13.9,1599.0,103.2,5.0
2014,62200,1,1,0,0,17.0,1197.0,80.0,5.0
2018,22053,0,0,0,0,16.36,2179.0,120.0,7.0
2012,80000,0,0,0,3,19.09,1396.0,69.0,5.0
2018,142000,0,0,0,0,14.1,2179.0,147.94,5.0
2011,120000,1,0,0,2,17.6,1496.0,88.7,5.0
2016,125000,0,1,0,1,21.14,1498.0,103.52,5.0
2010,120000,0,0,0,1,12.8,2494.0,102.0,8.0
2016,110000,0,0,0,0,24.52,1248.0,88.5,7.0
2015,45000,1,0,0,0,21.1,814.0,55.2,5.0
2008,70000,1,0,0,3,17.5,1298.0,85.8,5.0
2010,120000,1,0,0,1,14.3,1798.0,160.0,5.0
2013,70000,0,0,0,2,22.32,1582.0,126.32,5.0
2013,120000,1,0,0,1,15.1,1196.0,73.0,5.0
2013,70000,0,0,0,0,12.99,2494.0,100.57,7.0
2009,120000,1,0,0,0,19.7,796.0,46.3,5.0
2008,60000,1,0,0,3,15.26,1150.0,74.9,5.0
2013,230000,0,0,0,0,20.0,1399.0,68.1,5.0
2010,120000,0,0,0,1,21.43,1364.0,87.2,5.0
2016,15000,1,0,0,0,19.81,1086.0,68.05,5.0
2009,70000,1,0,0,1,20.36,1197.0,78.9,5.0
2014,25000,0,0,0,0,15.4,2179.0,120.0,9.0
2017,54000,0,0,0,0,16.0,2179.0,140.0,7.0
2013,92500,0,0,0,0,22.32,1582.0,126.3,5.0
2014,132000,0,0,0,1,19.72,1461.0,108.45,5.0
2012,70000,1,0,0,0,21.1,814.0,55.2,5.0
2015,16700,1,0,0,0,22.74,796.0,47.3,5.0
2011,156000,0,0,0,0,11.57,2179.0,138.1,7.0
2014,110000,0,0,0,2,23.2,1248.0,73.94,5.0
2016,90000,0,0,0,1,19.87,1461.0,83.8,5.0
2011,62000,1,0,0,2,16.36,1495.0,93.7,5.0
2012,25000,0,0,0,1,21.5,1248.0,88.8,5.0
2012,51000,1,0,0,0,16.1,796.0,37.0,4.0
2017,57000,1,0,0,0,17.8,1198.0,86.7,5.0
2010,200000,0,0,0,1,12.8,2494.0,102.0,7.0
2005,70000,1,0,0,1,17.3,993.0,60.0,5.0
2011,110000,0,0,0,2,23.08,1461.0,63.1,5.0
2010,120000,1,0,0,0,15.7,1390.0,75.0,5.0
2012,40000,1,0,0,1,18.6,1199.0,79.4,5.0
2016,13500,1,0,0,0,18.9,1197.0,82.0,5.0
2008,200000,0,0,0,0,13.6,2523.0,63.0,7.0
2009,90000,1,0,0,1,20.36,1197.0,78.9,5.0
2012,90000,1,0,0,1,15.3,1596.0,99.6,5.0
2017,26000,1,0,1,0,19.34,1198.0,76.0,5.0
2013,120000,1,0,0,0,15.64,1193.0,64.1,5.0
2016,120000,0,0,0,1,26.59,1248.0,74.0,5.0
2012,60000,0,0,0,0,20.0,1399.0,68.0,5.0
2015,93000,1,0,0,0,19.1,1197.0,81.86,5.0
2016,50000,0,0,1,0,16.0,2179.0,140.0,7.0
2010,150000,0,0,0,1,11.5,2982.0,171.0,7.0
2018,25000,1,0,0,0,23.84,1199.0,84.0,5.0
2008,100000,0,0,0,0,16.8,1405.0,62.0,5.0
2011,110000,0,0,0,0,20.54,1598.0,103.6,5.0
2014,129000,0,0,0,0,19.72,1461.0,108.45,5.0
2009,60000,1,0,0,2,15.3,1596.0,101.0,5.0
2005,85000,1,0,0,2,11.1,2354.0,158.8,5.0
2012,70000,0,0,0,0,12.05,2179.0,120.0,8.0
2008,120000,0,0,0,0,12.2,1948.0,68.0,9.0
2006,106000,1,0,0,1,17.3,993.0,60.0,5.0
2012,100000,0,0,0,0,19.01,1461.0,108.45,5.0
2016,140000,1,0,0,0,20.51,998.0,67.04,5.0
2015,70000,0,0,0,0,15.4,2179.0,120.0,7.0
2017,35000,0,0,0,0,24.29,1498.0,99.0,5.0
2020,10000,1,0,1,0,18.76,1462.0,103.26,5.0
2013,90000,1,0,0,0,22.74,796.0,47.3,5.0
2017,51000,1,1,1,0,19.56,1197.0,81.8,5.0
2017,25000,1,0,0,0,18.6,1197.0,81.83,5.0
2013,75000,1,0,0,1,21.1,814.0,55.2,5.0
2010,100000,0,0,0,1,17.0,1405.0,70.0,5.0
2013,60000,1,0,0,1,21.1,814.0,55.2,5.0
2013,169000,0,0,0,0,20.0,1399.0,68.1,5.0
2017,14000,1,0,0,0,19.1,1197.0,82.0,5.0
2016,150000,0,0,0,0,15.96,2523.0,63.0,9.0
2014,120000,0,0,0,1,23.4,1248.0,74.0,5.0
2011,181000,0,0,0,1,11.5,2982.0,171.0,7.0
2014,70000,1,0,0,2,22.74,796.0,47.3,5.0
2005,120000,0,0,0,2,16.4,1896.0,90.0,5.0
2011,77000,0,0,0,1,22.07,1199.0,73.9,5.0
2011,88000,0,0,0,2,16.52,1991.0,123.7,5.0
2010,83585,0,1,0,0,21.43,1364.0,87.2,5.0
2019,8079,0,1,0,0,24.7,1047.0,69.0,5.0
2017,40000,1,0,0,0,24.7,796.0,47.3,5.0
2015,60000,0,1,0,0,25.47,1248.0,88.5,7.0
2017,13000,1,0,0,0,18.6,1197.0,81.83,5.0
2012,120000,1,0,0,0,16.8,1497.0,116.3,5.0
2019,7000,1,0,0,0,21.63,998.0,67.0,5.0
2007,150000,0,0,0,1,17.2,1396.0,53.5,5.0
2016,46000,0,0,0,1,24.3,1248.0,88.5,5.0
2011,60000,1,0,0,0,19.0,998.0,66.1,5.0
2015,120000,0,0,0,1,19.09,1405.0,69.01,5.0
2015,60000,1,0,0,1,21.1,814.0,55.2,5.0
2010,110000,0,0,0,3,17.8,1248.0,75.0,5.0
2011,120000,0,0,0,2,22.07,1199.0,73.9,5.0
2017,34000,0,1,0,0,21.04,1461.0,83.8,8.0
2011,218000,0,0,0,0,21.0,1461.0,64.1,5.0
2012,120000,0,0,0,2,19.01,1461.0,108.45,5.0
2017,20000,1,0,0,1,23.1,998.0,67.04,5.0
2011,30000,1,0,0,0,20.92,998.0,67.1,5.0
2014,50000,0,0,0,0,12.99,2494.0,100.6,7.0
2015,32000,0,0,0,1,25.83,1498.0,99.0,5.0
2016,68089,1,2,1,0,19.16,2494.0,157.7,5.0
2012,105358,0,0,0,2,17.8,1399.0,67.0,5.0
2020,5000,1,0,0,0,22.05,796.0,47.3,5.0
2011,70000,0,0,0,1,20.0,1399.0,68.0,5.0
2009,150000,0,0,0,3,11.57,2179.0,138.1,7.0
2016,60000,1,0,0,0,20.4,1197.0,81.8,5.0
2018,15000,0,0,0,0,28.4,1248.0,74.02,5.0
2011,70000,2,0,0,0,26.2,998.0,58.2,5.0
2005,188000,1,0,0,3,18.9,998.0,67.1,5.0
2017,80000,1,0,0,0,24.7,796.0,47.3,5.0
2011,43500,1,0,0,1,18.06,1198.0,75.0,5.0
2015,90000,1,0,0,0,15.29,1591.0,121.3,5.0
2018,47725,0,1,0,0,27.3,1498.0,98.6,5.0
2008,163000,0,0,0,0,17.8,1399.0,68.0,5.0
2015,75262,0,0,0,0,15.4,2179.0,120.0,7.0
2010,155000,1,0,0,2,18.9,998.0,67.1,5.0
2019,10000,0,0,0,0,22.54,1396.0,88.76,5.0
2012,230000,0,0,0,0,23.57,1396.0,70.0,5.0
2012,100000,0,0,0,1,22.32,1582.0,126.32,5.0
2013,110000,0,0,0,0,15.96,2523.0,62.1,7.0
2015,20000,1,0,1,0,21.9,624.0,37.48,4.0
2017,35000,1,0,0,0,17.57,1193.0,88.7,5.0
2018,50000,1,0,0,0,20.3,1199.0,84.0,5.0
2017,70000,1,0,0,0,20.51,998.0,67.04,5.0
2013,60000,0,0,0,0,15.96,2523.0,62.1,7.0
2012,90000,0,0,0,0,13.93,2179.0,138.0,7.0
2018,35000,1,0,0,0,20.3,1199.0,84.0,5.0
2018,15000,1,0,0,0,21.1,998.0,100.5,5.0
2016,36000,1,0,0,0,20.85,1197.0,83.14,5.0
2018,50000,0,0,1,0,28.4,1248.0,74.02,5.0
2015,145000,0,0,0,0,22.7,1582.0,126.2,5.0
2018,50000,0,0,1,0,11.2,1969.0,235.0,5.0
2014,50074,0,0,0,0,24.0,1120.0,70.0,5.0
2015,100581,0,1,0,0,25.83,1498.0,99.0,5.0
2019,7500,0,1,1,0,16.78,1995.0,190.0,5.0
2017,70000,0,0,0,0,26.59,1248.0,74.0,5.0
2014,70000,1,0,0,0,21.1,814.0,55.2,5.0
2016,155201,0,1,0,0,26.1,1498.0,99.23,5.0
2009,200000,0,0,0,2,12.8,2494.0,102.0,7.0
2017,89000,0,1,0,0,21.14,1498.0,103.6,5.0
2017,25000,0,0,0,0,21.5,1497.0,108.5,5.0
2017,5000,1,0,0,0,20.14,1197.0,81.86,5.0
2017,32000,0,1,0,0,24.3,1248.0,88.5,5.0
2013,66000,1,0,0,0,14.7,796.0,37.0,8.0
2011,120000,1,0,0,1,16.1,796.0,37.0,4.0
2015,45000,1,0,1,0,15.5,1198.0,86.7,5.0
2016,40000,0,0,0,0,28.09,1248.0,88.5,5.0
2017,11688,1,2,0,0,17.8,1497.0,117.3,5.0
2005,85000,1,0,0,0,15.3,1341.0,83.0,5.0
2014,120000,0,0,0,0,12.05,2179.0,120.0,9.0
2013,70000,1,0,0,1,18.6,1199.0,79.4,5.0
2017,110000,0,0,0,0,25.2,1248.0,74.0,5.0
2003,164000,1,0,0,2,19.7,796.0,46.3,5.0
2015,75000,1,1,0,0,20.52,1197.0,81.8,5.0
2014,80000,1,0,0,1,21.1,814.0,55.2,5.0
2009,80000,0,0,0,1,11.5,1991.0,147.9,7.0
2016,70000,1,0,0,0,18.9,1197.0,82.0,5.0
2015,40000,1,0,0,1,20.51,998.0,67.04,5.0
2011,60000,0,0,0,1,19.3,1248.0,73.9,5.0
2016,45000,0,0,0,0,24.3,1248.0,88.5,5.0
2006,42500,1,0,0,0,19.7,796.0,46.3,5.0
2017,26263,1,0,0,0,21.1,814.0,55.2,5.0
2014,45000,1,0,0,0,19.1,1197.0,85.8,5.0
2020,15000,0,0,0,0,24.3,1248.0,88.5,5.0
2013,100000,0,0,0,2,22.9,1248.0,74.0,5.0
2009,30000,0,0,0,0,19.09,1396.0,69.0,5.0
2013,120000,0,0,0,1,13.5,2609.0,115.0,5.0
2003,147000,1,0,0,3,18.9,998.0,67.1,5.0
2014,50000,1,0,0,1,19.1,1197.0,85.8,5.0
2016,50000,1,0,0,0,23.95,998.0,67.05,5.0
2017,20000,1,0,0,1,21.1,814.0,55.2,5.0
2017,90000,1,0,0,0,15.37,1196.0,73.0,5.0
2017,27000,1,0,0,0,23.95,998.0,67.05,5.0
2014,60000,0,0,0,0,23.4,1248.0,74.0,5.0
2016,30000,1,0,0,0,18.7,1199.0,88.7,5.0
2011,84321,0,0,0,0,23.57,1396.0,70.0,5.0
2013,190000,0,0,0,0,12.99,2494.0,100.6,8.0
2014,53190,0,1,0,0,28.4,1248.0,74.0,5.0
2017,70000,0,0,1,0,20.38,1968.0,143.0,5.0
2014,43381,1,1,0,1,22.74,796.0,47.3,5.0
2016,70000,1,0,0,1,19.44,1198.0,67.0,7.0
2011,50000,1,0,0,1,19.7,796.0,46.3,5.0
2017,35000,1,0,0,0,21.4,1197.0,83.1,5.0
2018,19500,1,0,0,0,18.6,1197.0,81.83,5.0
2017,26000,1,0,0,1,21.21,1197.0,81.8,5.0
2011,120000,0,0,0,1,10.5,2835.0,116.9,6.0
2005,80000,0,0,0,0,13.6,2523.0,63.0,7.0
2016,120000,0,0,0,2,26.59,1248.0,74.0,5.0
2013,87000,0,0,0,1,22.32,1582.0,126.32,5.0
2020,15000,1,0,0,0,23.84,1199.0,83.83,5.0
2018,8576,1,1,0,0,18.7,1199.0,88.7,5.0
2014,88000,0,0,0,0,23.4,1248.0,74.0,5.0
2019,4000,1,0,0,0,19.72,1198.0,67.0,7.0
2012,145000,0,0,0,1,12.99,2494.0,100.0,8.0
2015,90000,0,0,0,1,23.0,1248.0,88.7,5.0
2012,30000,2,0,0,0,19.2,1086.0,68.05,5.0
2018,28000,1,0,1,0,21.21,1197.0,81.8,5.0
2015,53000,1,0,0,1,22.74,796.0,47.3,5.0
2016,47370,3,0,0,0,21.94,1196.0,63.0,5.0
2014,112000,0,0,0,1,12.99,2494.0,100.6,8.0
2011,110000,0,0,0,1,19.3,1248.0,73.9,5.0
1997,120000,1,0,0,0,16.1,796.0,37.0,4.0
2014,90000,0,0,0,0,20.45,1461.0,83.8,5.0
2018,15000,1,0,1,0,17.36,1197.0,81.86,5.0
2015,40000,0,0,0,0,15.96,2523.0,62.1,7.0
2019,25000,0,0,0,0,17.0,1956.0,138.1,5.0
2019,20000,1,0,0,0,17.19,1197.0,81.86,5.0
2017,40000,0,0,1,0,21.66,1498.0,108.6,5.0
2008,70000,1,0,0,0,18.0,995.0,62.0,5.0
2014,89100,0,0,0,1,23.2,1248.0,73.94,5.0
2013,40000,0,0,0,0,17.21,1493.0,100.0,7.0
2014,60000,0,0,0,1,15.1,2179.0,140.0,7.0
2005,220000,0,0,0,0,14.8,2499.0,80.0,10.0
2008,219000,0,0,0,1,12.8,2494.0,102.0,8.0
2012,56000,0,0,0,1,22.9,1248.0,74.0,5.0
2014,40000,1,0,0,1,20.92,998.0,67.1,5.0
2011,110000,1,0,0,2,16.8,1497.0,116.4,5.0
2019,25000,0,0,1,1,15.1,2179.0,152.87,7.0
2016,70000,0,0,0,0,25.2,1248.0,74.0,5.0
2010,72200,1,1,1,1,10.8,2497.0,150.0,5.0
2017,8000,1,1,1,0,16.6,1798.0,177.5,5.0
2017,42000,1,0,0,0,15.29,1591.0,121.3,5.0
2013,42130,1,0,0,0,21.1,814.0,55.2,5.0
2012,60000,0,0,0,0,22.3,1248.0,74.0,5.0
2009,105000,1,0,1,1,12.9,1799.0,130.0,5.0
2012,130000,0,0,0,0,15.1,2179.0,140.0,7.0
2018,17100,0,1,1,0,22.48,1995.0,187.74,5.0
2015,40000,1,0,0,0,17.57,1193.0,88.7,5.0
2017,25000,1,0,0,0,18.9,1197.0,82.0,5.0
2017,50000,0,0,0,0,28.4,1248.0,74.02,5.0
2016,40000,0,0,1,1,11.36,2755.0,171.5,7.0
2018,37161,0,1,0,0,22.7,1498.0,89.84,5.0
2010,80000,0,0,0,1,16.2,1493.0,110.0,5.0
2017,142000,0,0,0,0,18.49,1493.0,100.0,7.0
2009,70000,1,0,0,2,13.2,1495.0,94.0,5.0
2008,110000,1,0,0,1,17.7,1497.0,78.0,5.0
2011,40000,1,0,0,0,18.9,998.0,67.1,5.0
2010,35000,1,0,1,1,10.93,2497.0,204.0,5.0
2011,80000,0,0,0,1,20.54,1598.0,103.6,5.0
2013,120000,0,0,0,1,15.3,2956.0,83.83,7.0
2013,90000,0,0,0,2,22.07,1199.0,73.9,5.0
2017,70000,0,0,0,0,25.83,1498.0,99.0,5.0
2016,77000,0,0,0,0,22.54,1396.0,88.73,5.0
2014,40000,1,0,0,2,22.74,796.0,47.3,5.0
2018,35000,0,0,0,0,16.55,2498.0,105.0,6.0
2015,67000,0,0,0,0,21.2,1248.0,75.0,5.0
2015,50000,0,0,0,0,26.59,1248.0,74.0,5.0
2017,59500,1,0,0,1,23.1,998.0,67.04,5.0
2017,18300,1,0,0,0,17.8,1497.0,117.3,5.0
2017,25000,1,0,0,0,18.12,1196.0,86.8,5.0
2012,83000,1,0,1,0,15.74,1591.0,121.3,5.0
2017,70000,0,0,1,0,15.04,2755.0,174.5,7.0
2013,90000,0,0,0,1,20.0,1399.0,68.1,5.0
2013,120000,0,0,0,2,15.42,1405.0,70.0,7.0
2014,90000,0,0,0,1,24.4,1120.0,71.01,5.0
2005,200000,0,0,0,1,12.8,2494.0,102.0,8.0
2013,60000,0,0,0,1,25.44,936.0,57.6,5.0
2013,60000,0,1,0,1,24.7,1498.0,98.63,5.0
2014,80000,1,0,0,0,21.1,814.0,55.2,5.0
2013,200000,0,0,0,1,20.07,1461.0,75.0,8.0
2018,30000,1,0,0,0,18.9,1197.0,81.86,5.0
2017,50000,0,0,0,0,20.37,1461.0,108.45,5.0
2014,50000,1,0,0,1,23.95,998.0,67.05,5.0
2015,40000,1,0,0,0,21.1,814.0,55.2,5.0
2019,10000,1,0,0,0,21.21,1197.0,81.8,5.0
2013,70000,1,0,0,0,13.87,1598.0,86.0,5.0
2010,60000,1,0,1,1,16.8,1497.0,118.0,5.0
2014,90000,0,0,0,1,19.01,1461.0,108.45,5.0
2011,80000,1,0,0,0,17.0,1197.0,80.0,5.0
2015,85000,0,1,0,0,25.8,1498.0,98.6,5.0
2006,120000,1,0,0,2,13.1,1781.0,149.5,5.0
2018,51492,1,0,0,0,18.15,1198.0,82.0,6.0
2017,35000,1,0,0,0,20.51,998.0,67.04,5.0
2015,80000,0,0,0,0,15.96,2523.0,62.1,7.0
2016,103000,0,0,0,0,16.5,1493.0,70.0,7.0
2016,20000,1,0,0,0,20.4,1197.0,81.8,5.0
2012,30000,1,1,0,0,18.5,1198.0,86.8,5.0
2019,20000,1,0,1,0,21.4,1197.0,83.1,5.0
2016,10000,1,0,0,0,18.6,1197.0,81.83,5.0
2013,104300,0,0,0,0,20.0,1399.0,68.1,5.0
2018,70000,0,0,0,0,28.4,1248.0,74.02,5.0
2012,50000,1,0,0,1,18.6,1197.0,85.8,5.0
2014,120000,0,0,0,0,15.1,2179.0,140.0,7.0
2009,100000,0,0,0,0,19.3,1248.0,73.9,5.0
2017,40300,1,0,0,0,23.84,1199.0,84.0,5.0
2008,110000,0,0,0,0,12.7,2609.0,116.6,8.0
2011,68519,1,1,0,0,16.2,995.0,62.1,5.0
2017,70000,0,0,0,1,15.96,2523.0,62.1,7.0
2008,110000,1,0,0,1,20.36,1197.0,78.9,5.0
2018,50000,0,0,0,0,28.09,1248.0,88.5,5.0
2011,298000,0,0,0,1,13.1,2499.0,141.0,7.0
2007,105000,0,0,0,1,13.6,2523.0,63.0,7.0
2015,90000,0,0,0,0,12.99,2494.0,100.6,8.0
2011,60000,1,0,0,3,17.92,1086.0,62.1,5.0
2017,50000,0,0,0,0,24.3,1248.0,88.5,5.0
2012,120000,2,0,0,0,21.1,814.0,55.2,5.0
2019,31000,1,1,0,0,15.8,1591.0,121.3,5.0
2012,56246,1,1,0,0,18.6,1197.0,85.8,5.0
2017,42000,0,1,0,0,23.0,1498.0,98.96,5.0
2011,41000,1,0,0,0,18.0,995.0,62.0,5.0
2010,90000,1,0,0,0,17.92,1086.0,62.1,5.0
2009,54000,1,0,0,0,19.7,796.0,46.3,5.0
2013,215000,0,0,0,0,12.99,2494.0,100.0,7.0
2015,70000,0,0,0,0,19.1,1405.0,70.0,5.0
2013,60000,1,0,0,1,20.2,998.0,67.1,5.0
2010,110000,0,0,0,2,17.8,1248.0,75.0,5.0
2011,94000,1,0,0,2,18.9,998.0,67.1,5.0
2012,182000,0,0,0,1,24.8,1396.0,88.7,5.0
2015,61000,0,0,0,0,12.99,2494.0,100.6,7.0
2018,35000,0,0,0,0,14.24,2755.0,174.5,7.0
2011,170000,0,0,0,0,19.3,1248.0,73.9,5.0
2015,28000,0,0,0,1,15.1,2179.0,140.0,7.0
2005,50000,1,0,0,2,18.9,998.0,67.1,5.0
2018,12000,0,0,1,0,10.91,3198.0,197.0,7.0
2017,5000,1,0,0,0,18.16,1196.0,86.8,5.0
2016,69500,0,0,0,1,12.99,2494.0,100.6,8.0
2014,80000,1,0,1,1,11.07,2496.0,179.5,5.0
2017,40000,0,0,0,0,26.59,1248.0,74.0,5.0
2013,68000,0,0,0,0,22.1,1248.0,76.9,5.0
2015,25000,0,0,0,0,23.59,1364.0,67.04,5.0
2018,116000,0,0,0,0,23.59,1364.0,67.05,5.0
2018,20000,0,0,1,0,20.38,1968.0,143.0,5.0
2009,100000,0,0,0,0,18.1,1493.0,110.0,5.0
2013,100000,0,0,0,0,25.8,1498.0,98.6,5.0
2018,46000,0,0,0,0,15.1,2179.0,152.87,7.0
2015,80000,0,0,0,0,18.49,1493.0,100.0,7.0
2018,28000,1,0,0,0,17.0,1198.0,108.5,5.0
2016,53201,1,2,0,1,17.8,1497.0,117.3,5.0
2017,50000,0,0,0,0,25.32,1198.0,77.0,6.0
2011,10000,1,0,0,0,19.7,796.0,46.3,5.0
2012,50000,1,0,0,0,20.92,998.0,67.1,5.0
2017,48406,0,1,0,0,19.87,1461.0,83.8,5.0
2016,60000,1,0,0,0,21.1,814.0,55.2,5.0
2017,101000,0,0,0,0,22.77,1498.0,98.59,5.0
2018,35000,0,0,0,0,15.4,2523.0,75.0,7.0
2011,55403,1,1,0,0,18.6,1197.0,85.8,5.0
2020,20000,1,0,0,0,23.26,1197.0,88.5,5.0
2012,78500,0,0,0,0,15.1,2179.0,140.0,7.0
2014,120000,0,0,0,0,20.45,1461.0,83.8,5.0
2018,35278,0,1,0,0,23.8,1499.0,98.97,5.0
2013,80000,0,0,0,0,15.96,2523.0,63.0,9.0
2012,90000,0,0,0,2,19.3,1248.0,73.9,5.0
2018,80000,0,0,0,0,23.0,1498.0,98.96,5.0
2017,53000,0,0,0,0,28.09,1248.0,88.5,5.0
2018,60000,0,0,0,0,22.95,1248.0,74.0,5.0
2012,100000,0,0,0,1,22.32,1582.0,126.32,5.0
2010,140000,0,0,0,0,18.4,1248.0,75.0,5.0
2009,90000,0,0,0,1,13.93,2179.0,138.1,7.0
2019,7000,1,0,0,0,18.78,999.0,75.0,5.0
2013,110000,0,0,0,0,19.1,1405.0,70.0,5.0
2019,20000,1,0,1,0,17.0,1591.0,121.3,5.0
2014,50000,0,0,0,1,15.96,2523.0,62.1,7.0
2007,99000,0,0,0,1,19.2,1461.0,65.0,5.0
2010,190000,0,0,0,2,16.2,1493.0,110.0,5.0
2017,25000,1,0,0,1,18.6,1197.0,81.83,5.0
2014,50000,1,0,0,0,19.1,1197.0,85.8,5.0
2012,100000,0,0,0,1,20.46,1461.0,83.8,5.0
2011,140000,0,0,0,1,20.0,1968.0,108.5,5.0
2016,120000,0,0,0,0,24.4,1120.0,71.0,5.0
2011,110000,1,0,0,1,15.37,1196.0,73.0,7.0
2011,80000,1,0,0,0,19.81,1086.0,68.05,5.0
2016,49200,1,0,0,0,21.1,814.0,55.2,5.0
2018,48500,0,1,0,0,25.47,1248.0,88.5,7.0
2017,28050,0,1,0,0,28.09,1248.0,88.5,5.0
2012,60000,1,1,0,0,17.7,1497.0,113.42,5.0
2007,75000,1,0,0,1,17.8,1086.0,63.0,5.0
2010,104000,1,0,0,0,15.0,1368.0,90.0,5.0
2005,185000,0,0,0,1,11.4,2494.0,100.6,7.0
2014,65000,1,0,0,0,20.36,1197.0,78.9,5.0
2012,40000,1,0,0,1,16.8,1497.0,116.3,5.0
2015,50000,1,0,0,1,17.43,1396.0,105.5,5.0
2020,65000,1,0,0,1,20.14,1197.0,81.86,5.0
2015,79000,0,0,0,1,25.83,1498.0,99.0,5.0
2016,50000,0,0,0,0,19.67,1582.0,126.2,5.0
2008,120000,1,0,0,0,19.7,796.0,46.3,5.0
2017,35000,1,0,0,1,25.17,799.0,53.3,5.0
2013,64000,0,1,1,0,14.62,1498.0,113.42,5.0
2010,28000,1,0,0,1,19.7,796.0,46.3,5.0
2014,80000,1,0,0,2,18.9,1197.0,82.0,5.0
2018,27000,0,0,0,0,24.3,1248.0,88.5,5.0
2017,80000,0,0,0,0,22.95,1248.0,74.0,5.0
2018,25000,1,0,0,0,23.01,999.0,67.0,5.0
